,kcat,data_type,MW,kcat_MW
GLUDxi_num2,82.96235882352941,Other_species,183293.31190000012,1629.4347495212983
GLXO1_num2,6455.7993281475,fill,52051.45430000013,446498.1410006626
GLXO1_num3,6455.7993281475,fill,51880.20300000006,447971.9861799881
GLYabcpp_num2,6455.7993281475,fill,35020.41970000001,663637.8941321195
GLYabcpp_num3,6455.7993281475,fill,35456.536000000044,655475.131054285
GLYabcpp_num4,6455.7993281475,fill,44074.78600000012,527305.5116213369
GLYALDDr_num2,27.674145833333334,Other_species,52051.45430000013,1914.008481411436
GLYALDDr_num3,27.674145833333334,Other_species,51880.20300000006,1920.3264297173218
GLYBabcpp_num2,6455.7993281475,fill,44911.40950000009,517482.70294948004
GLYBabcpp_num3,6455.7993281475,fill,35456.536000000044,655475.131054285
GLYCL_num2,0.02089142857142857,Other_species,49401.82590000001,1.5223960144587052
GLYCL_num3,0.02089142857142857,Other_species,89722.01090000075,0.8382462909905893
GLYCL_2_num2,179.72,Other_species,49401.82590000001,13096.519981056
GLYCL_2_num3,179.72,Other_species,89722.01090000075,7211.073330947764
GLYCTO1_num2,2.106666666666667,Other_species,47429.13750000008,159.90170599243953
GLYCTO2_num2,6455.7993281475,fill,47429.13750000008,490012.6548017232
GLYCTO3_num2,6455.7993281475,fill,47429.13750000008,490012.6548017232
GLYCTO4_num2,6455.7993281475,fill,47429.13750000008,490012.6548017232
GLYK_num2,2191.34,Other_species,54199.552400000066,145551.46031058353
GLYOX_num2,518.864165,Other_species,24739.798099999996,75502.27315719283
GMPS_num2,242.69285714285715,Other_species,118424.5602000002,7377.644335252378
GMPS2_num2,171.603,Other_species,118424.5602000002,5216.576687780674
GND_num2,58.402727272727276,Other_species,31510.12720000004,6672.452219799923
GPDDA1_num2,10.913329166666667,Other_species,58828.10300000001,667.8438194751918
GPDDA1_num3,10.913329166666667,Other_species,107673.36560000005,364.88118283543264
GPDDA1_num4,10.913329166666667,Other_species,28500.33750000001,1378.5094650194928
GPDDA2_num2,10.913329166666667,Other_species,58828.10300000001,667.8438194751918
GPDDA2_num3,10.913329166666667,Other_species,107673.36560000005,364.88118283543264
GPDDA2_num4,10.913329166666667,Other_species,28500.33750000001,1378.5094650194928
GPDDA3_num2,2.8,Other_species,58828.10300000001,171.346677624468
GPDDA3_num3,2.8,Other_species,107673.36560000005,93.61646628049672
GPDDA3_num4,2.8,Other_species,28500.33750000001,353.6800222102632
GPDDA4_num2,3.3,Other_species,58828.10300000001,201.9442986288373
GPDDA4_num3,3.3,Other_species,107673.36560000005,110.333692402014
GPDDA4_num4,3.3,Other_species,28500.33750000001,416.8371690335245
GRTT_num2,9.96288888888889,Other_species,68333.04299999998,524.8763764259703
GRTT_num3,9.96288888888889,Other_species,28842.242900000005,1243.5371314343931
GRTT_num4,9.96288888888889,Other_species,35983.20830000004,996.7538108601606
GRTT_num5,9.96288888888889,Other_species,39580.38040000007,906.1661266903826
GTHRDabc2pp_num2,6455.7993281475,fill,130480.35760000075,178117.825616159
GTHRDabc2pp_num3,6455.7993281475,fill,63865.90770000019,363901.15506541106
GTHRDabcpp_num2,6455.7993281475,fill,63865.90770000019,363901.15506541106
GTHRDabcpp_num3,6455.7993281475,fill,68582.8424000003,338873.0587423262
GUAD_num2,88.225,Other_species,22960.9379,13832.623100295916
GUAPRT_num2,19.985360606060606,Other_species,43127.53399999996,1668.245121128842
H2CO3D_num2,6455.7993281475,fill,27727.15719999999,838199.0773050116
HACD1_num2,689.0238095238095,Other_species,28859.510700000006,85950.37317405778
HACD2_num2,1544.9815,Other_species,28859.510700000006,192724.4525320382
HACD3_num2,1163.361125,Other_species,28859.510700000006,145120.27225742253
HACD4_num2,2296.72225,Other_species,28859.510700000006,286498.2773252631
HACD5_num2,2296.72225,Other_species,28859.510700000006,286498.2773252631
HACD6_num2,2296.72225,Other_species,28859.510700000006,286498.2773252631
HACD7_num2,2296.72225,Other_species,28859.510700000006,286498.2773252631
HACD8_num2,2296.72225,Other_species,28859.510700000006,286498.2773252631
HCINNMt2rpp_num2,6455.7993281475,fill,57806.32010000015,402047.3460536185
HCO3E_num2,4998181.818181818,Other_species,87503.42920000042,205631421.64780965
HCO3E_num3,4998181.818181818,Other_species,27727.15719999999,648946966.1698514
HCO3E_num4,4998181.818181818,Other_species,20735.089999999997,867777981.4533986
HCYSMT_num2,0.38,Other_species,57868.79620000015,23.639683038715024
HEX1_num2,163.67333299999999,Other_species,32269.151400000002,18259.66823534132
HEXSabc_num2,6455.7993281475,fill,28884.78950000002,804606.091428535
HHDDI_num2,6455.7993281475,fill,32130.80120000001,723320.8234263076
HISDr_num2,68.774,Other_species,53566.4515000002,4622.042212372404
HISTP_num2,585.0943,Other_species,32753.613900000026,64308.61298026104
HMBS_num2,0.20166666666666666,Other_species,33272.54570000001,21.819791204013576
HMBS_num3,0.20166666666666666,Other_species,32936.29690000001,22.042550873410416
HPA3MO_num2,244.27766666666668,Other_species,20010.462199999994,43946.990889595756
HPPPNt2rpp_num2,6455.7993281475,fill,57806.32010000015,402047.3460536185
HSERTA_num2,15.9496,Other_species,69281.61660000001,828.770499561351
HSTPT_num2,375.4662833337,Other_species,82017.2126000001,16480.426207526572
HSTPT_num3,375.4662833337,Other_species,38128.07570000006,35451.005464755675
HXAND_num2,15.375,Other_species,31218.187799999996,1773.004901969358
HXAND_num3,15.375,Other_species,19277.416399999987,2871.235379861382
HXAND_num4,15.375,Other_species,84731.65780000036,653.2387237205662
HXAND_num5,15.375,Other_species,56130.34090000007,986.0976989006659
HXPRT_num2,10.146465625,Other_species,19883.792299999994,1837.037708847925
HYD1pp_num2,6455.7993281475,fill,133962.5604000004,173487.85744267495
HYD2pp_num2,6455.7993281475,fill,133962.5604000004,173487.85744267495
HYD3pp_num2,267.67075,Other_species,133962.5604000004,7193.164247702727
I2FE2SR_num2,6455.7993281475,fill,40066.61200000006,580055.9723225654
I2FE2SS2_num2,6455.7993281475,fill,40066.61200000006,580055.9723225654
I2FE2ST_num2,6455.7993281475,fill,40066.61200000006,580055.9723225654
I4FE4SR_num2,6455.7993281475,fill,40066.61200000006,580055.9723225654
I4FE4ST_num2,6455.7993281475,fill,40066.61200000006,580055.9723225654
ICYSDS_num2,6455.7993281475,fill,40066.61200000006,580055.9723225654
ILEabcpp_num2,6455.7993281475,fill,25372.227199999976,915996.7470782787
ILEabcpp_num3,6455.7993281475,fill,32215.25600000005,721424.5816122326
ILEabcpp_num4,6455.7993281475,fill,232515.1202000018,99954.26345323249
ILETA_num2,214.16363636363636,Other_species,29192.817500000016,26410.232274054757
IMPD_num2,4.182110665625,Other_species,211114.87840000028,71.31471978836134
IMPD_num3,4.182110665625,Other_species,203296.73600000056,74.0572558737488
INOSR_num2,6455.7993281475,fill,54996.608800000104,422587.4665445001
INS2D_num2,58.0,Other_species,35340.550300000024,5908.227184566502
INSCR_num2,6455.7993281475,fill,144665.6160000001,160652.39428649712
INSTabc_num2,6455.7993281475,fill,63865.90770000019,363901.15506541106
INSTabc_num3,6455.7993281475,fill,68582.8424000003,338873.0587423262
IPMD_num2,37.6724,Other_species,73542.16400000015,1844.120877378584
IPPS_num2,23.0925,Other_species,42744.08300000007,1944.9007714120305
ISETACabcpp_num2,6455.7993281475,fill,28884.78950000002,804606.091428535
ISETACabcpp_num3,6455.7993281475,fill,30239.29880000004,768565.3604286277
ISETACabcpp_num4,6455.7993281475,fill,24554.635,946496.5608868144
KAS1_num2,0.17085714285714285,Other_species,36936.25790000004,16.652626694100313
KAS1_num3,0.17085714285714285,Other_species,65429.77599999998,9.400700291037438
KAS1_num4,0.17085714285714285,Other_species,26823.18759999997,22.931119278519862
KAS11_num2,0.17085714285714285,Other_species,36936.25790000004,16.652626694100313
KAS11_num3,0.17085714285714285,Other_species,65429.77599999998,9.400700291037438
KAS11_num4,0.17085714285714285,Other_species,26823.18759999997,22.931119278519862
KAS12_num2,0.17085714285714285,Other_species,36936.25790000004,16.652626694100313
KAS12_num3,0.17085714285714285,Other_species,65429.77599999998,9.400700291037438
KAS12_num4,0.17085714285714285,Other_species,26823.18759999997,22.931119278519862
KAS13_num2,0.17085714285714285,Other_species,36936.25790000004,16.652626694100313
KAS13_num3,0.17085714285714285,Other_species,65429.77599999998,9.400700291037438
KAS13_num4,0.17085714285714285,Other_species,26823.18759999997,22.931119278519862
KAS14_num2,5.88578125,Other_species,36936.25790000004,573.658884377672
KAS14_num3,5.88578125,Other_species,65429.77599999998,323.8405171981638
KAS14_num4,5.88578125,Other_species,26823.18759999997,789.9438655829266
KAS15_num2,2.650175,Other_species,36936.25790000004,258.2998533806531
KAS15_num3,2.650175,Other_species,65429.77599999998,145.81480456237543
KAS15_num4,2.650175,Other_species,26823.18759999997,355.68591407831076
KAS16_num2,6455.7993281475,fill,36936.25790000004,629215.8140180999
KAS16_num3,6455.7993281475,fill,65429.77599999998,355203.3799004754
KAS16_num4,6455.7993281475,fill,26823.18759999997,866447.2667421164
KAS17_num2,6455.7993281475,fill,36936.25790000004,629215.8140180999
KAS17_num3,6455.7993281475,fill,65429.77599999998,355203.3799004754
KAS17_num4,6455.7993281475,fill,26823.18759999997,866447.2667421164
KAS2_num2,0.17085714285714285,Other_species,36936.25790000004,16.652626694100313
KAS2_num3,0.17085714285714285,Other_species,65429.77599999998,9.400700291037438
KAS2_num4,0.17085714285714285,Other_species,26823.18759999997,22.931119278519862
KAS3_num2,0.17085714285714285,Other_species,36936.25790000004,16.652626694100313
KAS3_num3,0.17085714285714285,Other_species,65429.77599999998,9.400700291037438
KAS3_num4,0.17085714285714285,Other_species,26823.18759999997,22.931119278519862
KAS4_num2,0.17085714285714285,Other_species,36936.25790000004,16.652626694100313
KAS4_num3,0.17085714285714285,Other_species,65429.77599999998,9.400700291037438
KAS4_num4,0.17085714285714285,Other_species,26823.18759999997,22.931119278519862
KAS6_num2,0.17085714285714285,Other_species,36936.25790000004,16.652626694100313
KAS6_num3,0.17085714285714285,Other_species,65429.77599999998,9.400700291037438
KAS6_num4,0.17085714285714285,Other_species,26823.18759999997,22.931119278519862
KAS7_num2,6455.7993281475,fill,36936.25790000004,629215.8140180999
KAS7_num3,6455.7993281475,fill,65429.77599999998,355203.3799004754
KAS7_num4,6455.7993281475,fill,26823.18759999997,866447.2667421164
KAS8_num2,18.705283333333334,Other_species,36936.25790000004,1823.1143009210991
KAS8_num3,18.705283333333334,Other_species,65429.77599999998,1029.1800479341396
KAS8_num4,18.705283333333334,Other_species,26823.18759999997,2510.477912028624
KAS_HP_num2,6455.7993281475,fill,152224.89830000012,152674.61394868925
KAS_HP2_num2,6455.7993281475,fill,152224.89830000012,152674.61394868925
KAT1_num2,197.24545454545455,Other_species,43507.19700000007,16321.061464006407
KAT1_num3,197.24545454545455,Other_species,40280.05080000002,17628.6678457624
KAT2_num2,17.25,Other_species,43507.19700000007,1427.3500542910153
KAT2_num3,17.25,Other_species,40280.05080000002,1541.706099337888
KAT3_num2,17.25,Other_species,43507.19700000007,1427.3500542910153
KAT3_num3,17.25,Other_species,40280.05080000002,1541.706099337888
KAT4_num2,17.25,Other_species,43507.19700000007,1427.3500542910153
KAT4_num3,17.25,Other_species,40280.05080000002,1541.706099337888
KAT5_num2,17.25,Other_species,43507.19700000007,1427.3500542910153
KAT5_num3,17.25,Other_species,40280.05080000002,1541.706099337888
KAT6_num2,17.25,Other_species,43507.19700000007,1427.3500542910153
KAT6_num3,17.25,Other_species,40280.05080000002,1541.706099337888
KAT7_num2,17.25,Other_species,43507.19700000007,1427.3500542910153
KAT7_num3,17.25,Other_species,40280.05080000002,1541.706099337888
Kt2pp_num2,6455.7993281475,fill,31617.58610000004,735061.7313992535
Kt2pp_num3,6455.7993281475,fill,151344.3708000002,153562.88085563187
Kt3pp_num2,6455.7993281475,fill,31617.58610000004,735061.7313992535
Kt3pp_num3,6455.7993281475,fill,151344.3708000002,153562.88085563187
LALADGLUtpp_num2,6455.7993281475,fill,34959.90990000001,664786.5411498384
LALALGLUtpp_num2,6455.7993281475,fill,34959.90990000001,664786.5411498384
LALGP_num2,6656.26,Other_species,51543.069100000095,464903.16580701934
LCADi_num2,79.36,Other_species,219080.44080000024,1304.068948176042
LCADi_num3,79.36,Other_species,52051.45430000013,5488.722723353367
LCADi_num4,79.36,Other_species,51880.20300000006,5506.840441622784
LCYSTabcpp_num2,6455.7993281475,fill,30417.299500000012,764067.7497136454
LCYSTabcpp_num3,6455.7993281475,fill,28345.3736,819917.843006698
LCYSTabcpp_num4,6455.7993281475,fill,30205.28420000001,769430.8528085623
LDH_D_num2,170.0,Other_species,47429.13750000008,12903.460451921543
LEUabcpp_num2,6455.7993281475,fill,32215.25600000005,721424.5816122326
LEUabcpp_num3,6455.7993281475,fill,25372.227199999976,915996.7470782787
LEUabcpp_num4,6455.7993281475,fill,43188.82790000004,538122.4430341852
LEUabcpp_num5,6455.7993281475,fill,60924.91280000013,381467.55593437556
LEUTA_num2,141.68,Other_species,29192.817500000016,17471.694878372044
L_LACD2_num2,156.05555555555554,Other_species,47429.13750000008,11845.039349492685
L_LACD2_num3,156.05555555555554,Other_species,138342.65240000008,4060.931247549217
L_LACD3_num2,156.05555555555554,Other_species,47429.13750000008,11845.039349492685
L_LACD3_num3,156.05555555555554,Other_species,138342.65240000008,4060.931247549217
LYSt3pp_num2,6455.7993281475,fill,52686.48070000003,441116.5307029321
LYSt3pp_num3,6455.7993281475,fill,47914.804400000125,485045.86155278014
LYSt3pp_num4,6455.7993281475,fill,52892.03480000007,439402.22132144123
LYSt3pp_num5,6455.7993281475,fill,50198.61460000009,462978.465970074
LYSt3pp_num6,6455.7993281475,fill,77988.27270000035,298004.77400919405
LYSt3pp_num7,6455.7993281475,fill,77839.11410000027,298575.8233511412
MACCOAT_num2,17.25,Other_species,43507.19700000007,1427.3500542910153
MACPD_num2,4.311550593451786,Other_species,85481.31780000009,181.57864824618338
MACPD_num3,4.311550593451786,Other_species,36936.25790000004,420.2261685103301
MALS_num2,44.58888888888889,Other_species,236609.98560000083,678.4160000388396
MALTabcpp_num2,3.1,Other_species,148135.80560000002,75.33627643092926
MALTabcpp_num3,3.1,Other_species,32687.89850000004,341.41075174961117
MALTabcpp_num4,3.1,Other_species,35832.302300000054,311.45082184685583
MALTabcpp_num5,3.1,Other_species,31252.714200000017,357.0889852504393
MALTHPabc_num2,6455.7993281475,fill,148135.80560000002,156888.99444126693
MALTHPabc_num3,6455.7993281475,fill,32687.89850000004,710993.3231507976
MALTHPabc_num4,6455.7993281475,fill,35832.302300000054,648601.292396748
MALTHPabc_num5,6455.7993281475,fill,31252.714200000017,743643.4938931157
MALTHXabcpp_num2,6455.7993281475,fill,148135.80560000002,156888.99444126693
MALTHXabcpp_num3,6455.7993281475,fill,32687.89850000004,710993.3231507976
MALTHXabcpp_num4,6455.7993281475,fill,35832.302300000054,648601.292396748
MALTHXabcpp_num5,6455.7993281475,fill,31252.714200000017,743643.4938931157
MALTPTabc_num2,6455.7993281475,fill,148135.80560000002,156888.99444126693
MALTPTabc_num3,6455.7993281475,fill,32687.89850000004,710993.3231507976
MALTPTabc_num4,6455.7993281475,fill,35832.302300000054,648601.292396748
MALTPTabc_num5,6455.7993281475,fill,31252.714200000017,743643.4938931157
MALTTRabc_num2,0.002833333,Other_species,148135.80560000002,0.06885572842221745
MALTTRabc_num3,0.002833333,Other_species,32687.89850000004,0.31204204822160675
MALTTRabc_num4,0.002833333,Other_species,35832.302300000054,0.28465931981155407
MALTTRabc_num5,0.002833333,Other_species,31252.714200000017,0.3263716147892203
MALTTTRabc_num2,0.002833333,Other_species,148135.80560000002,0.06885572842221745
MALTTTRabc_num3,0.002833333,Other_species,32687.89850000004,0.31204204822160675
MALTTTRabc_num4,0.002833333,Other_species,35832.302300000054,0.28465931981155407
MALTTTRabc_num5,0.002833333,Other_species,31252.714200000017,0.3263716147892203
MAN1PT_num2,76.10000000000001,Other_species,150068.9260000002,1825.5611424846186
MAN1PT_num3,76.10000000000001,Other_species,358682.9908000021,763.7942334231212
MANpts_num2,6455.7993281475,fill,30369.91079999997,765259.9882292385
MANpts_num3,6455.7993281475,fill,46546.06530000006,499309.17751131527
MCOATA_num2,379.7133533333333,Other_species,54757.451700000034,24964.05565929576
MDDCP1pp_num2,56.83181818181818,Other_species,56932.1162000001,3593.657835163083
MDDCP2pp_num2,56.83181818181818,Other_species,56932.1162000001,3593.657835163083
MDDCP3pp_num2,56.83181818181818,Other_species,56932.1162000001,3593.657835163083
MDDCP4pp_num2,56.83181818181818,Other_species,56932.1162000001,3593.657835163083
MDDCP5pp_num2,56.83181818181818,Other_species,56932.1162000001,3593.657835163083
MDDEP1pp_num2,6455.7993281475,fill,56932.1162000001,408220.86253893655
MDDEP3pp_num2,6455.7993281475,fill,56932.1162000001,408220.86253893655
MDDEP4pp_num2,6455.7993281475,fill,56932.1162000001,408220.86253893655
ME1_num2,129.61354838709678,Other_species,48950.434300000146,9532.27036421916
ME2_num2,134.2369230769231,Other_species,48950.434300000146,9872.290817998353
MEPCT_num2,21.76,Other_species,161099.88210000022,486.25733910453243
METabc_num2,6455.7993281475,fill,44911.40950000009,517482.70294948004
METabc_num3,6455.7993281475,fill,35456.536000000044,655475.131054285
METSabc_num2,6455.7993281475,fill,44911.40950000009,517482.70294948004
METSabc_num3,6455.7993281475,fill,35456.536000000044,655475.131054285
METSRabc_num2,6455.7993281475,fill,26878.536000000007,864663.074705073
METSRabc_num3,6455.7993281475,fill,28844.313100000018,805735.1721553386
MG2uabcpp_num2,22.5,Other_species,34895.75939999999,2321.1989477437774
MG2uabcpp_num3,22.5,Other_species,44446.23570000011,1822.4265502871328
MI1PP_num2,37.957142857142856,Other_species,28926.24259999999,4723.93584522154
MI1PP_num3,37.957142857142856,Other_species,32753.613900000026,4171.927858187098
MLDEP1pp_num2,6455.7993281475,fill,48952.099100000116,474767.74252017617
MLDEP1pp_num3,6455.7993281475,fill,20236.368599999987,1148470.7578083458
MLDEP1pp_num4,6455.7993281475,fill,52602.52610000018,441820.5608063169
MLDEP1pp_num5,6455.7993281475,fill,35921.25909999999,646995.070986557
MLDEP1pp_num6,6455.7993281475,fill,21870.027599999994,1062681.6758718223
MLDEP2pp_num2,6455.7993281475,fill,48952.099100000116,474767.74252017617
MLDEP2pp_num3,6455.7993281475,fill,20236.368599999987,1148470.7578083458
MLDEP2pp_num4,6455.7993281475,fill,52602.52610000018,441820.5608063169
MLDEP2pp_num5,6455.7993281475,fill,35921.25909999999,646995.070986557
MLDEP2pp_num6,6455.7993281475,fill,21870.027599999994,1062681.6758718223
MME_num2,2205.0,Other_species,15620.274199999989,508185.70137520414
MMM2_num2,48.0,Other_species,74284.59320000041,2326.1889519238703
MMM2_num3,48.0,Other_species,57561.55430000015,3002.0037176098203
MMSAD2_num2,6.640000000000001,Other_species,54178.721400000126,441.20642536979375
MMSAD3_num2,6.31,Other_species,54178.721400000126,419.27899760292144
MMTSAO_num2,12.6,Other_species,54178.721400000126,837.2290601896688
MN2t3pp_num2,6455.7993281475,fill,34419.60640000006,675222.0612647958
MNLpts_num2,6455.7993281475,fill,30369.91079999997,765259.9882292385
MNLpts_num3,6455.7993281475,fill,46546.06530000006,499309.17751131527
MNt2pp_num2,6455.7993281475,fill,34419.60640000006,675222.0612647958
MOADSUx_num2,6455.7993281475,fill,40066.61200000006,580055.9723225654
MPTS_num2,6455.7993281475,fill,24161.9364,961879.7598246721
MSO3abcpp_num2,6455.7993281475,fill,28884.78950000002,804606.091428535
MSO3abcpp_num3,6455.7993281475,fill,30239.29880000004,768565.3604286277
MSO3abcpp_num4,6455.7993281475,fill,24554.635,946496.5608868144
MTHFR2_num2,51.175,Other_species,33357.662400000016,5522.869012548071
MTHFR3_num2,100.1666675,Other_species,33357.662400000016,10810.110093325959
MTI_num2,187.6,Other_species,55462.09930000015,12176.964242678752
NACODA_num2,6455.7993281475,fill,38142.38730000006,609318.9028399113
NACODA_num3,6455.7993281475,fill,47811.3955000001,486094.9432302379
NADDP_num2,2.045,Other_species,85104.84550000042,86.50506274639748
NADFADOR_num2,6455.7993281475,fill,55035.571699999964,422288.2921616133
NADFADOR_num3,6455.7993281475,fill,61610.15129999997,377224.8094013529
NADH10_num2,6455.7993281475,fill,487156.1721000006,47707.2423841943
NADH16_num2,113.45,Other_species,487156.1721000006,838.3759118547346
NADH16pp_num2,113.45,Other_species,67907.8916000001,6014.323083475019
NADH17pp_num2,113.45,Other_species,67907.8916000001,6014.323083475019
NADH17pp_num3,113.45,Other_species,98121.7277000001,4162.380846459551
NADH17pp_num4,113.45,Other_species,236859.6577000002,1724.3122107239271
NADH18pp_num2,113.45,Other_species,67907.8916000001,6014.323083475019
NADH2r_num2,6455.7993281475,fill,487156.1721000006,47707.2423841943
NADH4_num2,6455.7993281475,fill,487156.1721000006,47707.2423841943
NADH5_num2,6455.7993281475,fill,487156.1721000006,47707.2423841943
NADH6_num2,113.45,Other_species,487156.1721000006,838.3759118547346
NADH9_num2,6455.7993281475,fill,487156.1721000006,47707.2423841943
NAt3_1_num2,6455.7993281475,fill,57390.42030000011,404960.9230920889
NAt3_1_num3,6455.7993281475,fill,49427.765600000035,470198.8305401162
NAt3_1_num4,6455.7993281475,fill,39188.052700000015,593060.2818989011
NAt3_1_num5,6455.7993281475,fill,13344.175899999982,1741649.5222706883
NAt3_1_num6,6455.7993281475,fill,60815.19810000016,382155.7490138463
NAt3_1_num7,6455.7993281475,fill,112380.13050000083,206805.931599544
NAt3_1_num8,6455.7993281475,fill,125724.30640000082,184855.88226184758
NAt3_1_num9,6455.7993281475,fill,124930.55650000082,186030.36945033417
NAt3_1_num10,6455.7993281475,fill,132968.7081000008,174784.56332637605
NAt3_1_num11,6455.7993281475,fill,138274.7324000008,168077.5451736175
NAt3_1_num12,6455.7993281475,fill,146312.8840000008,158843.68447915273
NAt3_1_num13,6455.7993281475,fill,145519.1341000008,159710.1145843808
NAt3_1_num14,6455.7993281475,fill,158863.31000000078,146294.80892303507
NAt3pp_num2,6455.7993281475,fill,49288.15020000014,471530.73278312915
NAt3pp_num3,6455.7993281475,fill,47711.52700000009,487112.4242435367
NDPK1_num2,677.0,Other_species,20822.55509999999,117046.15443663785
NDPK1_num3,677.0,Other_species,62595.56159999996,38935.66792441721
NDPK2_num2,890.0,Other_species,20822.55509999999,153871.60627563912
NDPK2_num3,890.0,Other_species,62595.56159999996,51185.73774406398
NDPK3_num2,890.0,Other_species,20822.55509999999,153871.60627563912
NDPK3_num3,890.0,Other_species,62595.56159999996,51185.73774406398
NDPK4_num2,425.4557142857143,Other_species,20822.55509999999,73556.80242280028
NDPK4_num3,425.4557142857143,Other_species,62595.56159999996,24468.83664397976
NDPK5_num2,890.0,Other_species,20822.55509999999,153871.60627563912
NDPK5_num3,890.0,Other_species,62595.56159999996,51185.73774406398
NDPK6_num2,890.0,Other_species,20822.55509999999,153871.60627563912
NDPK6_num3,890.0,Other_species,62595.56159999996,51185.73774406398
NDPK7_num2,576.4,Other_species,20822.55509999999,99653.47624413302
NDPK7_num3,576.4,Other_species,62595.56159999996,33149.954197391555
NDPK8_num2,890.0,Other_species,20822.55509999999,153871.60627563912
NDPK8_num3,890.0,Other_species,62595.56159999996,51185.73774406398
NDPK9_num2,890.0,Other_species,20822.55509999999,153871.60627563912
NDPK9_num3,890.0,Other_species,62595.56159999996,51185.73774406398
NI2t3pp_num2,6455.7993281475,fill,34419.60640000006,675222.0612647958
NI2t4pp_num2,6455.7993281475,fill,108945.36580000096,213325.9860175787
NI2t4pp_num3,6455.7993281475,fill,150793.34760000103,154124.02437659554
NTP1_num2,9.749606235185185,Other_species,66531.90980000023,527.545091553445
NTP1_num3,9.749606235185185,Other_species,414116.19000000117,84.7553978671217
NTP10_num2,52.650625,Other_species,66531.90980000023,2848.8923671329717
NTP10_num3,52.650625,Other_species,414116.19000000117,457.7030663785433
NTP3_num2,0.008322857142857142,Other_species,66531.90980000023,0.4503445911045471
NTP3_num3,0.008322857142857142,Other_species,414116.19000000117,0.07235236495893974
NTP5_num2,282.90495555555555,Other_species,66531.90980000023,15307.810087844442
NTP5_num3,282.90495555555555,Other_species,414116.19000000117,2459.352869058312
NTPP1_num2,25.245,Other_species,35418.42650000008,2565.9524993296864
NTPP2_num2,248.9430952857143,Other_species,35418.42650000008,25303.07615524844
NTPP3_num2,6.5649,Other_species,35418.42650000008,667.2696202356688
NTPP4_num2,9.155370366666666,Other_species,35418.42650000008,930.5702307243921
NTPP5_num2,1.12,Other_species,35418.42650000008,113.83904928695777
NTPP7_num2,15.14,Other_species,35418.42650000008,1538.8600055397683
NTPP8_num2,71.18619047142857,Other_species,35418.42650000008,7235.507362167607
NTPP9_num2,690.5733333333334,Other_species,35418.42650000008,70191.26047285003
OIVD1r_num2,3.15,Other_species,49401.82590000001,229.54617149079903
OIVD2_num2,3.15,Other_species,49401.82590000001,229.54617149079903
OIVD3_num2,3.15,Other_species,49401.82590000001,229.54617149079903
OPTCCL_num2,6455.7993281475,fill,32130.80120000001,723320.8234263076
ORNDC_num2,95.69,Other_species,45430.09310000004,7582.727141714788
ORNTA_num2,14.560825000000001,Other_species,43698.27160000002,1199.566208929874
ORNTA_num3,14.560825000000001,Other_species,48784.661500000075,1074.4969502350637
OXCOAHDH_num2,6455.7993281475,fill,17778.884799999978,1307217.963487284
PA120abcpp_num2,6455.7993281475,fill,68094.72490000026,341302.17304587294
PA140abcpp_num2,6455.7993281475,fill,68094.72490000026,341302.17304587294
PA141abcpp_num2,6455.7993281475,fill,68094.72490000026,341302.17304587294
PA160abcpp_num2,6455.7993281475,fill,68094.72490000026,341302.17304587294
PA161abcpp_num2,6455.7993281475,fill,68094.72490000026,341302.17304587294
PA180abcpp_num2,6455.7993281475,fill,68094.72490000026,341302.17304587294
PA181abcpp_num2,6455.7993281475,fill,68094.72490000026,341302.17304587294
PACCOAE_num2,6455.7993281475,fill,74957.3414000001,310054.72108874674
PAPSR_num2,0.242,Other_species,47170.01959999994,18.469358448178408
PAPSR_num3,0.242,Other_species,31938.72740000002,27.27722958679936
PDH_num2,9.62675,Other_species,30810.691000000017,1124.814110790309
PDH_num3,9.62675,Other_species,201648.60800000123,171.86481148434106
PDH_num4,9.62675,Other_species,58964.60000000012,587.7475637925115
PDX5POi_num2,0.26627272727272727,Other_species,55361.003599999975,17.31510911738274
PDX5PS_num2,6455.7993281475,fill,216051.5526000003,107570.98156271694
PE120abcpp_num2,6455.7993281475,fill,69354.91470000037,335100.6584300633
PE120abcpp_num3,6455.7993281475,fill,68094.72490000026,341302.17304587294
PE140abcpp_num2,6455.7993281475,fill,68094.72490000026,341302.17304587294
PE141abcpp_num2,6455.7993281475,fill,68094.72490000026,341302.17304587294
PE160abcpp_num2,6455.7993281475,fill,69354.91470000037,335100.6584300633
PE160abcpp_num3,6455.7993281475,fill,68094.72490000026,341302.17304587294
PE161abcpp_num2,6455.7993281475,fill,69354.91470000037,335100.6584300633
PE161abcpp_num3,6455.7993281475,fill,68094.72490000026,341302.17304587294
PE180abcpp_num2,6455.7993281475,fill,69354.91470000037,335100.6584300633
PE180abcpp_num3,6455.7993281475,fill,68094.72490000026,341302.17304587294
PE181abcpp_num2,6455.7993281475,fill,69354.91470000037,335100.6584300633
PE181abcpp_num3,6455.7993281475,fill,68094.72490000026,341302.17304587294
PFK_2_num2,163.75925,Other_species,73096.50920000006,8065.13616658454
PFOR_num2,60.8,Other_species,26234.60679999999,8343.178217559567
PG120abcpp_num2,6455.7993281475,fill,68094.72490000026,341302.17304587294
PG140abcpp_num2,6455.7993281475,fill,68094.72490000026,341302.17304587294
PG141abcpp_num2,6455.7993281475,fill,68094.72490000026,341302.17304587294
PG160abcpp_num2,6455.7993281475,fill,68094.72490000026,341302.17304587294
